YEAR,TEAM ID,TEAM,CONF,SEED,ROUND,W,L,win_pct,GAMES,KADJ EM,KADJ O,KADJ D,BARTHAG,BADJ EM,3PT%,3PTR,3PT%D,3PTRD,EFG%,EFG%D,2PT%,2PT%D,2PTR,2PTRD,KADJ T,K TEMPO,PPPO,FT%,FTR,TALENT,EXP,WAB,ELITE SOS,THREES FG%,THREES SHARE,THREES FG%D,THREES D SHARE,CLOSE TWOS FG%,CLOSE TWOS SHARE,FARTHER TWOS FG%,FARTHER TWOS SHARE,DUNKS FG%,DUNKS SHARE,tournament_round,made_tournament,reached_s16,has_shot_splits,three_rate_category,three_pct_category,three_pct_net,three_rate_net,three_value,3PA,3PM,2PA,2PM
2013,136,North Carolina A&T,MEAC,16,64,18,16,52.94118,34,-5.32804,92.5828,97.9108,0.351,-5.0,30.2,37.0,31.8,38.2,45.2,44.5,45.1,42.5,63.0,61.8,64.8071,66.7884,0.92,65.6,43.2,0.2,2.33,-11.5,9.659,30.7,36.9,32.1,38.0,56.7,36.0,30.4,27.1,90.8,5.5,2,1,0,1,Mid-High (Q3),Low (Q1),-1.6000000000000014,-1.2000000000000028,33.522,651,197,1108,500
2013,138,North Carolina St.,ACC,8,64,24,10,70.58824,34,17.4046,116.772,99.3673,0.869,17.5,39.3,23.7,29.9,32.2,54.1,46.6,52.5,47.4,76.3,67.8,66.1873,68.693,1.125,68.3,41.2,88.25,1.692,2.2,27.234,39.1,23.7,30.2,32.3,63.9,42.1,39.2,34.2,91.1,8.9,2,1,0,1,Low (Q1),High (Q4),9.399999999999999,-8.500000000000004,27.942299999999996,457,180,1470,772
2013,148,Northwestern St.,Slnd,14,64,19,8,70.37037,27,3.18756,106.886,103.699,0.583,3.0,31.4,29.7,34.0,25.4,49.3,47.6,50.2,46.5,70.3,74.6,71.4118,73.5264,1.06,69.0,40.8,0.2,2.009,-3.2,12.973,31.0,29.8,33.9,25.8,63.9,37.9,33.8,32.3,91.9,6.2,2,1,0,1,Low (Q1),Low (Q1),-2.6000000000000014,4.300000000000001,27.977399999999996,493,155,1167,586
2013,149,Notre Dame,BE,7,64,25,9,73.52941,34,17.4382,115.515,98.0769,0.88,18.2,37.3,31.9,32.2,29.0,52.3,46.5,50.5,45.7,68.1,71.0,59.569,61.9326,1.104,70.7,32.2,75.953,1.938,3.9,29.503,36.8,32.1,32.5,29.2,62.5,38.7,34.9,29.2,90.0,5.3,2,1,0,1,Mid-Low (Q2),Mid-High (Q3),5.099999999999994,2.8999999999999986,35.6961,582,217,1243,628
2013,152,Ohio St.,B10,2,8,26,7,78.78788,33,25.1682,114.487,89.3191,0.94,24.1,35.1,31.1,32.0,35.7,50.8,45.2,50.0,43.6,68.9,64.3,62.2577,63.5588,1.086,69.3,34.2,82.682,1.639,7.2,34.432,35.6,31.0,32.3,36.2,62.6,36.5,34.2,32.5,89.3,7.2,5,0,1,1,Low (Q1),Mid-Low (Q2),3.1000000000000014,-4.600000000000001,32.7483,565,198,1253,626
2013,153,Oklahoma,B12,10,64,20,11,64.51613,31,14.3172,111.409,97.0916,0.835,14.4,32.6,26.4,32.7,34.5,47.9,47.4,47.5,46.5,73.6,65.5,64.6503,66.7709,1.055,76.0,36.1,58.608,1.87,0.3,27.937,32.2,26.7,32.9,34.3,64.6,27.3,37.5,45.9,93.2,5.4,2,1,0,1,Low (Q1),Low (Q1),-0.10000000000000142,-8.100000000000001,25.819200000000006,468,153,1304,619
2013,154,Oklahoma St.,B12,5,64,24,8,75.0,32,19.4182,109.664,90.2456,0.908,19.5,31.6,31.2,32.2,34.2,48.9,44.5,49.6,42.5,68.8,65.8,65.3529,67.3014,1.056,75.0,40.8,72.871,1.02,3.2,26.462,31.6,31.3,32.4,34.3,63.5,31.9,37.5,36.8,89.1,10.1,2,1,0,1,Low (Q1),Low (Q1),-0.6000000000000014,-3.0000000000000036,29.577600000000004,553,175,1218,604
2013,157,Oregon,P12,12,16,26,8,76.47059,34,14.8613,105.529,90.6673,0.851,14.6,32.3,27.4,34.3,29.6,49.1,46.3,49.4,44.2,72.6,70.4,67.0931,68.8589,1.024,71.0,39.0,45.898,1.899,2.9,23.326,33.3,27.4,33.4,29.7,60.7,38.8,36.0,33.8,93.3,7.9,4,0,1,1,Low (Q1),Low (Q1),-2.0,-2.200000000000003,26.550599999999996,522,169,1382,683
2013,159,Pacific,BW,15,64,20,12,62.5,32,5.53976,106.871,101.331,0.628,4.7,39.1,31.8,34.7,38.2,50.8,49.7,47.1,48.3,68.2,61.8,61.5719,63.2063,1.054,70.0,38.2,1.732,2.518,-5.1,15.835,38.9,32.3,35.3,38.5,57.7,25.6,40.1,42.2,94.7,1.6,2,1,0,1,Mid-Low (Q2),High (Q4),4.399999999999999,-6.400000000000002,37.3014,528,206,1133,534
2013,162,Pittsburgh,BE,8,64,24,8,75.0,32,25.1014,116.301,91.1994,0.929,22.8,36.0,26.1,31.2,35.2,52.2,44.7,51.6,43.6,73.9,64.8,58.1464,60.2025,1.143,66.4,37.5,83.195,1.684,3.1,27.112,34.9,26.3,30.4,35.4,61.5,41.6,38.7,32.1,91.7,8.3,2,1,0,1,Low (Q1),Mid-High (Q3),4.800000000000001,-9.100000000000001,28.188000000000002,444,160,1259,650
2013,174,Saint Louis,A10,4,32,27,6,81.81818,33,20.269,108.951,88.6822,0.906,19.3,34.7,34.3,32.8,26.8,50.7,45.6,50.0,44.3,65.7,73.2,63.0796,64.6125,1.055,70.6,44.7,16.692,2.237,3.8,21.79,34.0,34.1,33.1,26.6,59.9,43.0,31.3,22.9,82.9,2.9,3,0,0,1,Mid-Low (Q2),Mid-Low (Q2),1.9000000000000057,7.4999999999999964,35.7063,580,201,1112,556
2013,175,Saint Mary's,WCC,11,64,26,6,81.25,32,18.9259,116.686,97.7603,0.881,18.4,37.3,38.1,36.9,28.8,54.3,47.2,53.2,43.9,61.9,71.2,62.7285,64.5174,1.157,73.0,36.9,20.444,2.03,2.5,19.997,37.3,37.5,36.7,28.7,59.2,42.6,37.7,19.8,90.3,5.3,2,1,0,1,Mid-High (Q3),Mid-High (Q3),0.3999999999999986,9.3,42.6339,671,250,1091,580
2013,179,San Diego St.,MWC,7,32,20,10,66.66667,30,18.5799,107.707,89.1276,0.88,16.8,32.4,32.4,31.9,32.3,48.5,44.1,48.4,42.4,67.6,67.7,64.8362,66.3905,1.024,68.4,36.0,33.671,1.862,0.4,25.928,32.7,32.4,31.8,32.4,65.5,27.8,36.3,39.8,92.8,5.7,3,0,0,1,Mid-Low (Q2),Low (Q1),0.5,0.10000000000000142,31.4928,543,176,1134,549
2013,186,South Dakota St.,Sum,13,64,22,9,70.96774,31,7.16609,112.586,105.42,0.651,5.8,39.4,36.3,35.5,35.1,53.5,50.9,50.2,49.6,63.7,64.9,61.9938,63.7858,1.121,77.3,33.5,8.145,2.194,-3.2,13.855,38.9,36.3,35.7,35.1,63.7,28.6,39.7,35.1,72.7,1.0,2,1,0,1,Mid-High (Q3),High (Q4),3.8999999999999986,1.1999999999999957,42.9066,605,238,1063,534
2013,189,Southern,SWAC,16,64,20,9,68.96552,29,-0.29274,99.0012,99.294,0.459,-1.4,36.4,34.4,29.6,30.1,49.1,41.6,46.2,40.4,65.6,69.9,62.7873,65.414,1.019,68.8,40.3,10.29,2.374,-5.7,8.266,36.7,34.9,30.1,30.4,61.9,27.8,34.1,37.3,81.3,3.1,2,1,0,1,Mid-Low (Q2),Mid-High (Q3),6.799999999999997,4.299999999999997,37.56479999999999,528,192,1007,465
2013,196,Syracuse,BE,4,4,26,9,74.28571,35,22.5652,114.546,91.9806,0.935,23.5,33.4,31.0,29.8,39.8,49.2,43.6,48.8,42.9,69.0,60.2,62.6287,65.6213,1.08,67.5,35.3,74.073,1.746,5.1,31.803,33.4,30.4,28.4,40.3,65.2,33.3,33.2,36.2,85.2,11.8,6,0,1,1,Low (Q1),Low (Q1),3.599999999999998,-8.799999999999997,31.061999999999998,629,210,1400,683
2013,198,Temple,A10,9,32,23,9,71.875,32,11.9609,111.464,99.5026,0.8,12.5,33.4,37.2,35.5,29.6,49.2,48.7,48.7,46.8,62.8,70.4,65.1334,67.8625,1.072,72.5,35.5,30.212,2.384,1.5,24.902,32.9,37.2,35.3,29.5,60.8,32.0,36.2,30.9,89.1,4.4,3,0,0,1,Mid-High (Q3),Low (Q1),-2.1000000000000014,7.600000000000001,37.2744,698,233,1177,573
2013,212,UCLA,P12,6,64,25,9,73.52941,34,15.1624,111.467,96.3046,0.856,15.9,33.9,23.8,31.9,30.9,49.5,47.1,49.1,46.9,76.2,69.1,67.4331,69.5389,1.059,72.2,32.9,92.53,1.151,3.3,26.831,33.4,24.0,32.4,30.8,63.2,30.5,39.1,45.5,90.9,4.8,2,1,0,1,Low (Q1),Low (Q1),2.0,-7.099999999999998,24.2046,485,164,1555,764
2013,217,UNLV,MWC,5,64,24,9,72.72727,33,17.2254,106.858,89.633,0.877,16.6,32.7,34.7,31.3,32.1,49.3,44.0,49.4,42.6,65.3,67.9,67.0633,68.9445,1.028,70.6,36.5,72.603,1.466,1.8,24.074,32.6,34.7,31.6,31.7,64.3,31.0,35.2,34.2,90.1,10.3,2,1,0,1,Mid-Low (Q2),Low (Q1),1.4000000000000021,2.6000000000000014,34.04070000000001,653,214,1228,607
2013,224,Valparaiso,Horz,14,64,25,7,78.125,32,11.9193,111.066,99.147,0.756,10.1,37.5,39.8,33.6,26.2,56.1,46.0,56.1,44.5,60.2,73.8,63.7461,65.0779,1.094,73.7,42.3,25.855,2.728,-0.8,13.999,36.9,40.1,33.6,26.3,62.9,41.7,38.0,18.2,87.9,3.4,2,1,0,1,High (Q4),Mid-High (Q3),3.8999999999999986,13.599999999999998,44.775,632,237,957,537
2013,226,VCU,A10,5,32,26,8,76.47059,34,19.3295,113.747,94.4178,0.917,21.4,35.2,36.2,33.6,33.0,51.3,50.0,50.4,49.7,63.8,67.0,65.764,68.7887,1.116,70.1,30.6,39.731,1.728,2.6,22.954,35.1,35.7,32.9,33.0,59.8,33.6,40.3,30.7,88.0,5.2,3,0,0,1,Mid-High (Q3),Mid-Low (Q2),1.6000000000000014,3.200000000000003,38.22720000000001,762,268,1342,676
2013,228,Villanova,BE,9,64,19,13,59.375,32,13.6158,106.057,92.4411,0.835,13.8,33.7,35.3,36.8,35.7,47.3,46.9,45.6,42.3,64.7,64.3,65.6855,66.9396,0.988,72.2,51.3,73.986,1.331,0.3,32.168,33.2,35.3,37.2,36.0,55.5,34.8,35.2,29.8,74.6,6.1,2,1,0,1,Mid-Low (Q2),Low (Q1),-3.0999999999999943,-0.4000000000000057,35.6883,568,191,1040,474
2013,236,Western Kentucky,SB,16,64,19,15,55.88235,34,-0.9659,101.798,102.763,0.468,-1.1,33.2,36.4,32.8,31.7,49.1,47.9,48.7,47.4,63.6,68.3,63.8433,66.8547,0.998,68.0,37.9,19.116,1.539,-8.4,14.863,32.7,36.2,32.4,31.3,59.4,33.4,36.2,30.4,88.2,4.2,2,1,0,1,Mid-High (Q3),Low (Q1),0.4000000000000057,4.699999999999999,36.254400000000004,666,221,1164,567
2013,238,Wichita St.,MVC,9,4,26,8,76.47059,34,17.3895,109.966,92.5764,0.867,16.2,33.7,35.2,33.0,36.2,50.2,46.0,50.1,44.0,64.8,63.8,62.4159,64.7695,1.072,68.8,35.8,6.608,1.983,2.2,22.177,33.9,35.3,32.2,36.6,63.6,33.4,34.6,31.3,86.8,4.9,6,0,1,1,Mid-Low (Q2),Low (Q1),0.7000000000000028,-1.0,35.58720000000001,665,224,1223,613
2013,240,Wisconsin,B10,5,64,23,11,67.64706,34,23.008,108.829,85.8206,0.937,22.7,33.4,39.7,29.2,24.8,49.2,43.0,48.5,42.7,60.3,75.2,59.9822,61.4076,1.052,63.3,29.9,59.918,1.822,4.6,37.133,33.0,40.1,28.9,24.9,59.2,30.1,37.0,29.9,86.7,6.4,2,1,0,1,High (Q4),Low (Q1),4.199999999999999,14.900000000000002,39.779399999999995,743,248,1129,548
2012,3,Alabama,SEC,9,64,21,11,65.625,32,16.6596,106.031,89.3714,0.883,16.9,28.5,27.1,28.3,32.9,49.0,43.4,51.4,43.9,72.9,67.1,61.5091,63.8917,1.022,71.5,36.5,84.233,1.01,1.5,26.959,28.9,27.3,28.9,33.2,65.3,36.2,37.4,36.5,86.7,7.2,2,1,0,1,Low (Q1),Low (Q1),0.1999999999999993,-5.799999999999997,23.1705,456,130,1228,631
2012,14,Baylor,B12,3,8,26,7,78.78788,33,21.4193,115.656,94.2364,0.91,20.8,37.7,31.9,33.9,33.0,52.6,47.2,50.8,45.5,68.1,67.0,64.8088,67.697,1.103,75.2,36.5,60.038,1.568,7.0,30.445,38.0,31.6,33.7,33.1,64.7,32.9,36.7,35.5,91.6,12.5,5,0,1,1,Mid-Low (Q2),High (Q4),3.8000000000000043,-1.1000000000000014,36.078900000000004,593,224,1265,643
2012,15,Belmont,ASun,14,64,26,7,78.78788,33,17.6692,117.088,99.4192,0.857,16.6,38.1,39.9,33.7,30.9,55.7,47.8,54.7,46.6,60.1,69.1,66.7473,69.5377,1.174,73.7,39.2,14.906,2.077,0.8,15.656,38.1,40.1,33.8,30.8,62.3,42.3,35.5,17.6,100.0,1.3,2,1,0,1,High (Q4),High (Q4),4.399999999999999,9.0,45.6057,766,292,1154,631
2012,25,BYU,WCC,14,64,23,8,74.19355,31,12.9336,106.894,93.9601,0.818,12.9,34.8,32.6,31.5,36.3,52.3,47.5,52.3,47.6,67.4,63.7,71.6581,73.2569,1.081,70.9,36.7,12.537,1.668,0.3,17.804,34.9,32.5,31.6,36.0,71.4,22.6,42.1,44.9,90.6,4.0,2,1,0,1,Mid-Low (Q2),Mid-Low (Q2),3.299999999999997,-3.6999999999999957,34.0344,613,213,1266,662
2012,30,California,P12,12,68,24,9,72.72727,33,16.549,111.11,94.5611,0.884,17.8,36.8,22.9,32.8,29.9,52.1,46.1,51.2,44.7,77.1,70.1,65.1101,67.1197,1.078,74.6,34.5,56.148,1.628,1.8,22.077,36.3,22.9,32.7,30.0,69.0,29.7,39.6,47.4,92.7,3.8,1,1,0,1,Low (Q1),Mid-High (Q3),4.0,-7.0,25.281599999999997,421,155,1417,726
2012,32,Cincinnati,BE,6,16,24,10,70.58824,34,15.1423,109.258,94.1152,0.869,16.5,34.3,34.9,31.7,30.9,48.0,46.1,46.1,45.5,65.1,69.1,61.9205,64.5657,1.056,64.1,29.4,59.329,1.775,3.1,26.957,34.1,34.8,32.3,31.1,58.0,35.4,32.7,29.9,89.0,5.1,4,0,1,1,Mid-Low (Q2),Mid-Low (Q2),2.599999999999998,4.0,35.912099999999995,704,241,1315,606
2012,38,Colorado,P12,11,32,21,11,65.625,32,8.34556,104.614,96.2689,0.761,10.0,34.1,31.6,32.9,34.5,49.3,47.0,48.5,45.8,68.4,65.5,64.2147,65.7059,1.012,68.7,43.0,46.976,1.659,-0.3,22.136,34.6,31.3,33.1,35.0,57.5,41.2,34.7,27.5,84.7,6.0,3,0,0,1,Low (Q1),Mid-Low (Q2),1.2000000000000028,-2.8999999999999986,32.326800000000006,525,179,1136,551
2012,39,Colorado St.,MWC,11,64,20,11,64.51613,31,9.50647,113.273,103.767,0.724,9.0,40.5,29.2,35.7,38.4,53.5,50.5,50.4,48.7,70.8,61.6,63.0838,65.2154,1.088,76.9,43.0,17.155,2.092,-1.0,21.586,40.0,29.2,35.5,38.2,66.3,34.1,35.1,36.8,96.9,5.6,2,1,0,1,Low (Q1),High (Q4),4.799999999999997,-9.2,35.477999999999994,459,186,1111,560
2012,40,Connecticut,BE,9,64,20,13,60.60606,33,15.0185,111.126,96.1075,0.858,16.0,33.1,29.2,34.3,35.2,50.2,44.4,50.5,40.5,70.8,64.8,62.2672,64.9024,1.061,66.1,34.4,66.842,0.802,0.5,28.532,33.2,29.3,34.4,35.1,66.5,35.5,33.6,35.2,92.3,13.6,2,1,0,1,Low (Q1),Low (Q1),-1.1999999999999957,-6.0000000000000036,28.995600000000003,539,178,1306,660
2012,43,Creighton,MVC,8,32,28,5,84.84848,33,17.0818,119.641,102.559,0.85,16.6,42.5,35.0,35.6,30.9,58.3,49.3,55.5,47.5,65.0,69.1,65.4893,68.1641,1.178,73.2,39.2,35.4,1.548,4.7,19.015,42.4,35.0,36.1,30.8,67.0,36.0,39.5,29.0,91.7,3.8,3,0,0,1,Mid-Low (Q2),High (Q4),6.899999999999999,4.100000000000001,44.625,638,271,1186,658
2012,44,Davidson,SC,13,64,24,7,77.41935,31,10.6934,111.768,101.075,0.787,11.9,34.0,38.5,34.0,27.8,51.3,47.4,51.5,46.0,61.5,72.2,66.7002,69.0277,1.121,76.7,36.7,26.31,1.524,-0.4,14.315,33.7,38.2,33.9,27.3,58.3,37.1,40.3,24.6,83.3,3.6,2,1,0,1,Mid-High (Q3),Mid-Low (Q2),0.0,10.7,39.27,706,240,1129,581
2012,47,Detroit,Horz,15,64,20,13,60.60606,33,5.50243,108.41,102.907,0.603,3.8,29.6,27.5,37.0,34.6,48.5,50.9,50.1,48.5,72.5,65.4,66.4169,67.5756,1.06,74.1,44.0,43.165,2.171,-5.2,14.806,29.1,27.6,36.7,34.4,65.6,35.5,34.4,36.9,91.0,11.5,2,1,0,1,Low (Q1),Low (Q1),-7.399999999999999,-7.100000000000001,24.420000000000005,502,149,1322,662
2012,50,Duke,ACC,2,64,27,6,81.81818,33,20.8659,117.909,97.043,0.914,21.8,37.6,38.4,31.7,23.9,53.0,47.1,50.9,47.0,61.6,76.1,65.6315,68.7049,1.126,70.2,45.3,74.552,1.486,8.0,30.241,37.1,38.6,31.7,24.1,65.4,31.5,35.8,29.9,90.6,9.9,2,1,0,1,Mid-High (Q3),High (Q4),5.900000000000002,14.5,43.315200000000004,711,267,1142,581
2012,55,Florida,SEC,7,8,23,10,69.69697,33,20.2909,120.271,99.98,0.914,22.4,39.0,44.4,35.6,31.8,54.7,49.0,51.7,46.9,55.6,68.2,63.4917,66.0152,1.159,71.2,33.0,83.164,1.452,3.1,29.274,38.0,44.6,34.2,32.0,65.8,29.7,38.3,25.7,96.1,8.7,5,0,1,1,High (Q4),High (Q4),3.3999999999999986,12.599999999999998,51.948,844,329,1056,546
2012,58,Florida St.,ACC,3,32,24,9,72.72727,33,17.9858,107.767,89.7815,0.899,18.4,35.3,31.6,30.5,36.9,51.4,43.7,50.7,42.5,68.4,63.1,66.0495,68.4428,1.024,70.3,35.2,71.293,2.356,4.3,28.697,35.4,31.8,30.9,36.4,58.9,39.8,38.5,28.4,93.0,9.8,3,0,0,1,Low (Q1),Mid-Low (Q2),4.799999999999997,-5.299999999999997,33.4644,573,202,1240,629
2012,64,Georgetown,BE,3,32,22,8,73.33333,30,20.3352,109.993,89.6577,0.917,20.8,34.3,30.1,26.6,32.5,51.0,42.9,50.8,44.3,69.9,67.5,61.6397,64.3565,1.063,69.6,39.4,86.738,1.411,4.7,30.075,34.4,30.5,27.7,32.9,63.8,37.7,36.4,31.7,86.2,5.0,3,0,0,1,Low (Q1),Mid-Low (Q2),7.699999999999996,-2.3999999999999986,30.972899999999996,477,164,1109,563
2012,68,Gonzaga,WCC,7,32,25,6,80.64516,31,17.0149,111.604,94.5893,0.862,16.3,37.6,32.3,31.2,33.8,53.4,46.6,51.9,46.5,67.7,66.2,64.3904,67.572,1.104,71.5,47.0,40.784,1.347,2.1,16.61,37.9,32.6,31.1,34.1,67.3,31.9,38.0,35.5,90.9,5.6,3,0,0,1,Mid-Low (Q2),High (Q4),6.400000000000002,-1.5,36.4344,532,200,1115,579
2012,73,Harvard,Ivy,12,64,25,4,86.2069,29,14.756,108.398,93.6424,0.839,14.3,35.5,34.4,33.6,26.8,52.5,44.9,52.2,42.9,65.6,73.2,59.748,61.5334,1.068,75.0,42.7,22.898,1.721,2.2,13.314,35.6,34.7,34.1,27.1,62.9,39.9,35.2,25.4,93.7,6.7,2,1,0,1,Mid-Low (Q2),Mid-Low (Q2),1.8999999999999986,7.599999999999998,36.635999999999996,478,170,913,477
2012,79,Indiana,B10,4,16,25,8,75.75758,33,22.5388,119.547,97.0081,0.918,22.6,43.3,27.7,34.9,31.7,54.7,47.7,50.8,45.5,72.3,68.3,66.0427,67.772,1.155,76.2,46.6,76.334,1.608,5.9,30.826,43.1,27.5,34.9,31.6,61.7,40.2,38.9,32.3,91.1,8.8,4,0,1,1,Low (Q1),High (Q4),8.399999999999999,-4.0,35.98229999999999,494,214,1289,655
2012,81,Iona,MAAC,14,68,25,7,78.125,32,12.3492,115.979,103.63,0.773,11.5,39.3,32.1,35.4,34.2,56.7,51.1,55.7,50.0,67.9,65.8,69.0723,71.6885,1.157,71.6,31.0,17.057,2.387,0.0,13.603,38.7,32.3,35.4,34.1,62.3,45.4,42.3,22.3,91.3,5.0,1,1,0,1,Mid-Low (Q2),High (Q4),3.8999999999999986,-2.1000000000000014,37.8459,628,247,1329,740
2012,83,Iowa St.,B12,8,32,22,10,68.75,32,16.4561,112.844,96.3879,0.855,15.9,38.0,42.2,29.8,31.7,52.9,48.3,50.0,49.9,57.8,68.3,65.1229,68.0371,1.082,67.9,38.7,63.108,1.884,2.0,26.236,37.3,41.6,30.6,31.9,69.4,27.0,33.9,31.4,91.4,7.4,3,0,0,1,High (Q4),High (Q4),8.2,10.500000000000004,48.108000000000004,753,286,1031,516
2012,86,Kansas,B12,2,2,27,6,81.81818,33,26.918,116.066,89.1479,0.954,26.6,35.8,30.5,34.7,32.2,54.0,43.9,54.1,40.0,69.5,67.8,65.9779,68.0938,1.108,69.6,41.1,72.255,2.178,8.3,30.956,34.4,29.5,33.8,32.0,64.3,38.8,38.6,31.7,87.9,12.7,7,0,1,1,Low (Q1),Mid-High (Q3),1.0999999999999943,-1.7000000000000028,32.757,556,199,1267,685
2012,87,Kansas St.,B12,8,32,21,10,67.74194,31,18.2953,109.953,91.6575,0.869,16.4,34.2,29.7,31.8,31.3,49.3,45.8,48.5,44.9,70.3,68.7,65.8239,68.0309,1.051,66.6,42.9,47.44,1.432,2.2,27.769,33.5,29.5,32.5,31.3,65.1,27.1,37.7,43.3,82.8,4.9,3,0,0,1,Low (Q1),Mid-Low (Q2),2.400000000000002,-1.6000000000000014,30.4722,518,177,1225,594
2012,90,Kentucky,SEC,1,1,32,2,94.11765,34,31.7277,120.566,88.8382,0.97,31.2,37.1,27.3,32.1,30.0,53.4,41.6,52.5,38.8,72.7,70.0,64.0843,66.7066,1.163,72.0,40.0,95.267,0.776,11.3,27.605,37.8,26.5,31.8,29.0,71.0,35.9,35.2,37.6,95.8,13.0,8,0,1,1,Low (Q1),Mid-High (Q3),5.0,-2.6999999999999993,30.384900000000005,531,197,1414,742
2012,93,Lamar,Slnd,16,68,21,11,65.625,32,7.476,107.54,100.064,0.619,4.3,33.2,21.7,34.0,25.9,46.5,46.7,45.6,45.2,78.3,74.1,65.5439,69.1534,1.055,72.4,41.2,0.87,2.624,-4.3,15.047,33.1,21.7,34.1,25.8,57.3,36.8,34.6,41.6,86.1,4.7,1,1,0,1,Low (Q1),Low (Q1),-0.7999999999999972,-4.199999999999999,21.613200000000003,412,137,1489,679
2012,94,Lehigh,Pat,15,32,25,7,78.125,32,8.90823,108.606,99.6982,0.708,7.9,35.5,36.1,33.3,32.2,50.9,47.1,49.7,45.7,63.9,67.8,67.0402,69.1359,1.099,77.4,37.4,4.923,1.814,-1.3,12.009,34.7,36.0,33.2,32.5,59.2,35.7,37.0,28.3,91.8,4.8,3,0,0,1,Mid-High (Q3),Mid-Low (Q2),2.200000000000003,3.8999999999999986,38.4465,671,238,1189,591
2012,98,LIU Brooklyn,NEC,16,64,25,8,75.75758,33,0.542871,108.1,107.557,0.532,1.2,36.8,31.2,32.8,28.0,53.3,49.1,52.3,49.0,68.8,72.0,72.7955,75.8136,1.089,73.1,49.8,11.914,1.971,-2.6,9.99,37.1,31.3,32.8,27.6,60.7,45.9,35.0,22.9,92.8,5.2,2,1,0,1,Low (Q1),Mid-High (Q3),4.0,3.1999999999999993,34.4448,594,219,1311,686
2012,99,Long Beach St.,BW,12,64,23,8,74.19355,31,15.6363,111.581,95.9447,0.804,12.5,35.8,33.6,34.2,31.8,52.6,47.4,52.0,45.7,66.4,68.2,65.5618,67.964,1.089,67.1,43.4,9.819,2.443,0.9,20.418,35.5,33.3,34.1,32.1,67.2,29.5,39.7,37.2,93.7,6.7,2,1,0,1,Mid-Low (Q2),Mid-High (Q3),1.5999999999999943,1.8000000000000007,36.0864,574,205,1134,590
2012,102,Louisville,BE,4,4,26,9,74.28571,35,18.8157,105.207,86.3916,0.897,17.8,31.1,33.2,30.8,32.0,47.6,42.9,48.1,41.3,66.8,68.0,65.9921,68.2541,1.006,68.6,37.0,73.332,1.735,5.6,29.249,31.8,32.1,30.3,32.2,63.1,34.6,30.6,33.3,87.4,9.8,6,0,1,1,Mid-Low (Q2),Low (Q1),0.3000000000000007,1.2000000000000028,30.975600000000007,662,206,1331,640
2012,104,Loyola MD,MAAC,15,64,24,8,75.0,32,3.6774,103.745,100.068,0.593,3.3,34.0,27.3,36.1,27.1,47.4,47.7,46.0,45.3,72.7,72.9,62.6291,65.8117,1.038,71.8,43.0,20.388,1.681,-1.5,13.469,33.9,27.3,36.1,27.0,55.3,44.3,31.0,28.4,90.1,6.3,2,1,0,1,Low (Q1),Mid-Low (Q2),-2.1000000000000014,0.1999999999999993,27.846000000000004,475,162,1264,581
2012,107,Marquette,BE,3,16,25,7,78.125,32,19.3365,112.422,93.0852,0.897,19.0,33.7,29.2,32.1,32.3,50.8,45.8,51.0,44.7,70.8,67.7,69.187,71.3551,1.077,72.1,41.5,52.745,1.646,6.2,28.97,33.7,29.3,31.6,32.6,62.9,40.9,32.3,29.7,81.3,5.6,4,0,1,1,Low (Q1),Low (Q1),1.6000000000000014,-3.099999999999998,29.5212,546,184,1324,675
2012,111,Memphis,CUSA,8,64,26,8,76.47059,34,22.5554,114.7,92.1444,0.91,20.5,36.9,26.9,31.0,31.1,54.4,43.3,54.0,41.8,73.1,68.9,66.8618,68.2042,1.107,72.0,41.6,80.817,1.304,3.0,21.423,36.2,26.9,31.2,31.0,67.5,40.3,37.2,32.8,86.0,12.8,2,1,0,1,Low (Q1),Mid-High (Q3),5.899999999999999,-4.200000000000003,29.778299999999994,498,184,1352,730
2012,114,Michigan,B10,4,64,23,9,71.875,32,18.1066,113.975,95.8679,0.885,18.4,35.3,44.2,35.0,33.1,53.6,48.8,54.2,46.9,55.8,66.9,59.5682,61.8189,1.076,72.2,28.9,59.445,1.652,6.4,35.211,35.1,44.2,35.1,33.2,70.3,24.6,41.2,31.2,95.2,4.4,2,1,0,1,High (Q4),Mid-Low (Q2),0.29999999999999716,11.100000000000001,46.80779999999999,735,259,927,502
2012,115,Michigan St.,B10,1,16,27,7,79.41176,34,28.8179,115.088,86.2697,0.953,26.0,36.5,27.8,29.2,35.6,52.7,43.0,51.9,42.6,72.2,64.4,63.9032,66.0777,1.101,69.8,39.0,67.935,1.672,8.7,34.349,36.0,27.6,29.9,36.1,62.2,41.2,38.9,31.2,92.9,5.8,4,0,1,1,Low (Q1),Mid-High (Q3),7.300000000000001,-7.800000000000001,30.441000000000003,519,189,1346,699
2012,121,Mississippi Valley St.,SWAC,16,68,21,12,63.63636,33,-6.3745,98.6794,105.054,0.256,-9.3,32.8,38.4,38.8,33.3,46.5,50.2,44.8,46.1,61.6,66.7,67.9152,70.4544,0.978,65.0,34.9,5.127,2.515,-4.9,15.977,32.4,38.4,38.1,33.0,56.0,36.2,29.2,25.4,78.4,7.1,1,1,0,1,Mid-High (Q3),Low (Q1),-6.0,5.100000000000001,37.785599999999995,755,248,1211,543
